Id,SalePrice
2735,137180.98315680085
2736,153718.0858511323
2737,117638.65545388822
2738,126654.6042801379
2739,169157.70459118971
2740,137173.81186177395
2741,152341.72275934782
2742,162076.64290137897
2743,155913.91823946597
2744,156069.2347009507
2745,144617.6243892241
2746,144356.05564918942
2747,143039.58667862776
2748,135403.87900568105
2749,136233.89351442523
2750,142880.5616109898
2751,136808.5904671472
2752,197614.88032253663
2753,143674.03535261736
2754,184090.86174180312
2755,137390.40247691498
2756,91929.57198036609
2757,65744.95680485325
2758,91169.58747775483
2759,162473.97583755138
2760,118243.35722816973
2761,149218.34649447963
2762,154429.4413304952
2763,166038.96595867554
2764,135807.13760838227
2765,279189.56177806924
2766,146691.02820307628
2767,89538.19216273064
2768,131772.0965521382
2769,137526.08477544633
2770,145931.10258082603
2771,115154.80786968251
2772,113435.7254871708
2773,154726.55787161054
2774,128489.23764515393
2775,111073.6143071851
2776,141034.98001789727
2777,145629.21153612444
2778,111179.82426995537
2779,128037.62486703943
2780,105062.20038133528
2781,95611.06652676704
2782,98147.72475851933
2783,97938.40148899023
2784,125890.2099624066
2785,140353.99940731758
2786,67068.406486695
2787,118026.0918091354
2788,75021.01164623615
2789,171476.6859441565
2790,88511.9870222815
2791,117002.99983576377
2792,71428.27225705539
2793,177924.53505906105
2794,94157.85328177245
2795,116285.92009906584
2796,96499.4588097975
2797,179397.31475234008
2798,111524.72664193204
2799,116896.54686218275
2800,65641.54322436248
2801,110063.9303002174
2802,130729.06011529053
2803,148107.6727722913
2804,120440.30392646833
2805,95472.23510423409
2806,67537.77343287312
2807,150967.87357028248
2808,155783.82790071744
2809,140418.22190364724
2810,131902.90785614864
2811,163850.90377431252
2812,146679.18500761126
2813,146734.58648637705
2814,143193.2537900555
2815,96163.44629335226
2816,277066.2663181379
2817,151112.55544930825
2818,134944.53168016436
2819,160864.76534073008
2820,150738.74965155055
2821,112104.88883449693
2822,197699.55474618645
2823,306203.8174140173
2824,197510.06677825938
2825,125340.78682401417
2826,131607.01152550557
2827,133509.18790351052
2828,230446.29669145143
2829,209184.00231722265
2830,232537.3370440579
2831,179038.5914377321
2832,239229.35535636026
2833,298899.0795566627
2834,228406.27546038976
2835,221960.708500512
2836,190666.1226386255
2837,145824.9463839478
2838,145915.88053214885
2839,176929.58054434668
2840,190165.3111021257
2841,205623.0211389842
2842,228544.9825982697
2843,150152.10204955022
2844,163263.7081797305
2845,123082.27377657167
2846,217036.35717798484
2847,203912.33453306832
2848,212488.47367560794
2849,202868.50326772776
2850,265592.0818672526
2851,227322.4232511255
2852,213135.64740050246
2853,242276.86573224625
2854,144178.27382910278
2855,207844.89152977252
2856,208944.06635451372
2857,184536.61558824376
2858,204248.72337507005
2859,135968.9321364033
2860,124313.25095489215
2861,127292.16512237205
2862,189231.58085203802
2863,123954.65057210169
2864,241745.4934667552
2865,138644.10322261017
2866,133619.53232026112
2867,96806.08602327107
2868,97895.30698224055
2869,113108.11367989899
2870,154961.6037728518
2871,86192.15480704959
2872,56990.35750450923
2873,103418.12175969893
2874,139129.72063046283
2875,114194.1741374876
2876,150513.63106407673
2877,142925.93764832462
2878,174022.00447812356
2879,136118.60162055495
2880,103812.01579467313
2881,156258.68191082912
2882,181227.1716780287
2883,175115.28765757688
2884,177328.04274633192
2885,197060.21959150117
2886,221786.13617687672
2887,97392.71878313844
2888,138840.03209694457
2889,57461.536123429556
2890,79212.16051459612
2891,135740.67829463474
2892,51004.347371555305
2893,105889.98665962213
2894,58759.32178521847
2895,343692.8618575046
2896,303474.3176500966
2897,207619.59940395883
2898,140249.8834391959
2899,215182.77067033463
2900,159573.56576182658
2901,204330.33645790652
2902,192374.25308421187
2903,363289.4265124172
2904,360591.7261183771
2905,106294.97550373407
2906,191439.71387206294
2907,105733.3616080845
2908,129501.57507676323
2909,143751.71224478335
2910,67474.02624405255
2911,75740.05894763759
2912,146233.51903859188
2913,82034.06550864407
2914,70984.59306431314
2915,80827.15428124389
2916,83539.42854157453
2917,155139.78958240148
2918,118242.80399468266
2919,214503.28132317544
